geo_value,time_value,new_cases
or,2020-10-02,301
pa,2020-10-02,1194
pr,2020-10-02,329
ri,2020-10-02,162
sc,2020-10-02,862
sd,2020-10-02,373
tn,2020-10-02,971
tx,2020-10-02,5789
ut,2020-10-02,1107
va,2020-10-02,966
vt,2020-10-02,13
wa,2020-10-02,694
wi,2020-10-02,2745
wv,2020-10-02,281
wy,2020-10-02,131
ak,2020-10-03,141
al,2020-10-03,779
ar,2020-10-03,746
az,2020-10-03,636
ca,2020-10-03,3508
co,2020-10-03,657
ct,2020-10-03,0
dc,2020-10-03,50
de,2020-10-03,188
fl,2020-10-03,2787
ga,2020-10-03,1535
hi,2020-10-03,133
ia,2020-10-03,819
id,2020-10-03,464
il,2020-10-03,2442
in,2020-10-03,1419
ks,2020-10-03,35
ky,2020-10-03,1274
la,2020-10-03,0
ma,2020-10-03,672
md,2020-10-03,597
me,2020-10-03,18
mi,2020-10-03,1274
mn,2020-10-03,1421
mo,2020-10-03,1649
ms,2020-10-03,609
mt,2020-10-03,501
nc,2020-10-03,2202
nd,2020-10-03,440
ne,2020-10-03,426
nh,2020-10-03,63
nj,2020-10-03,947
nm,2020-10-03,296
nv,2020-10-03,526
ny,2020-10-03,1731
oh,2020-10-03,1157
ok,2020-10-03,1189
or,2020-10-03,348
pa,2020-10-03,0
pr,2020-10-03,299
ri,2020-10-03,0
sc,2020-10-03,1706
sd,2020-10-03,456
tn,2020-10-03,1192
tx,2020-10-03,5183
ut,2020-10-03,1068
va,2020-10-03,1116
vt,2020-10-03,10
wa,2020-10-03,609
wi,2020-10-03,2892
wv,2020-10-03,174
wy,2020-10-03,151
ak,2020-10-04,143
al,2020-10-04,536
ar,2020-10-04,488
az,2020-10-04,355
ca,2020-10-04,3192
co,2020-10-04,521
ct,2020-10-04,0
dc,2020-10-04,46
de,2020-10-04,118
fl,2020-10-04,1868
ga,2020-10-04,756
hi,2020-10-04,70
ia,2020-10-04,443
id,2020-10-04,262
il,2020-10-04,1453
in,2020-10-04,1087
ks,2020-10-04,1181
ky,2020-10-04,616
la,2020-10-04,893
ma,2020-10-04,644
md,2020-10-04,471
me,2020-10-04,35
mi,2020-10-04,0
mn,2020-10-04,1039
mo,2020-10-04,1449
ms,2020-10-04,321
mt,2020-10-04,279
nc,2020-10-04,610
nd,2020-10-04,416
ne,2020-10-04,404
nh,2020-10-04,48
nj,2020-10-04,626
nm,2020-10-04,181
nv,2020-10-04,392
ny,2020-10-04,1222
oh,2020-10-04,941
ok,2020-10-04,0
or,2020-10-04,259
pa,2020-10-04,1888
pr,2020-10-04,230
ri,2020-10-04,0
sc,2020-10-04,691
sd,2020-10-04,426
tn,2020-10-04,1615
tx,2020-10-04,2791
ut,2020-10-04,1393
va,2020-10-04,1067
vt,2020-10-04,7
wa,2020-10-04,455
wi,2020-10-04,1865
wv,2020-10-04,154
wy,2020-10-04,139
ak,2020-10-05,198
al,2020-10-05,759
ar,2020-10-05,417
az,2020-10-05,316
ca,2020-10-05,2794
co,2020-10-05,461
ct,2020-10-05,823
dc,2020-10-05,28
de,2020-10-05,120
fl,2020-10-05,1415
ga,2020-10-05,789
hi,2020-10-05,50
ia,2020-10-05,516
id,2020-10-05,458
il,2020-10-05,1853
in,2020-10-05,830
ks,2020-10-05,205
ky,2020-10-05,541
la,2020-10-05,218
ma,2020-10-05,515
md,2020-10-05,501
me,2020-10-05,25
mi,2020-10-05,1455
mn,2020-10-05,973
mo,2020-10-05,1295
ms,2020-10-05,215
mt,2020-10-05,212
nc,2020-10-05,2258
nd,2020-10-05,312
ne,2020-10-05,452
nh,2020-10-05,0
nj,2020-10-05,511
nm,2020-10-05,155
nv,2020-10-05,337
ny,2020-10-05,933
oh,2020-10-05,1057
ok,2020-10-05,1234
or,2020-10-05,279
pa,2020-10-05,975
pr,2020-10-05,363
ri,2020-10-05,343
sc,2020-10-05,577
sd,2020-10-05,179
tn,2020-10-05,2489
tx,2020-10-05,4185
ut,2020-10-05,1105
va,2020-10-05,687
vt,2020-10-05,32
wa,2020-10-05,402
wi,2020-10-05,1696
wv,2020-10-05,114
wy,2020-10-05,125
ak,2020-10-06,151
al,2020-10-06,1009
ar,2020-10-06,641
az,2020-10-06,864
ca,2020-10-06,2695
co,2020-10-06,654
ct,2020-10-06,121
dc,2020-10-06,105
de,2020-10-06,103
fl,2020-10-06,2251
ga,2020-10-06,936
hi,2020-10-06,83
ia,2020-10-06,545
id,2020-10-06,660
il,2020-10-06,1617
in,2020-10-06,970
ks,2020-10-06,1197
ky,2020-10-06,1036
la,2020-10-06,532
ma,2020-10-06,495
md,2020-10-06,413
me,2020-10-06,21
mi,2020-10-06,1147
mn,2020-10-06,941
mo,2020-10-06,953
ms,2020-10-06,975
mt,2020-10-06,500
nc,2020-10-06,1504
nd,2020-10-06,502
ne,2020-10-06,498
nh,2020-10-06,86
nj,2020-10-06,629
nm,2020-10-06,315
nv,2020-10-06,479
ny,2020-10-06,1393
oh,2020-10-06,1335
ok,2020-10-06,1364
or,2020-10-06,290
pa,2020-10-06,1123
pr,2020-10-06,238
ri,2020-10-06,177
sc,2020-10-06,811
sd,2020-10-06,277
tn,2020-10-06,1676
tx,2020-10-06,5482
ut,2020-10-06,716
va,2020-10-06,625
vt,2020-10-06,4
wa,2020-10-06,387
wi,2020-10-06,2020
wv,2020-10-06,193
wy,2020-10-06,141
ak,2020-10-07,122
al,2020-10-07,600
ar,2020-10-07,809
az,2020-10-07,604
ca,2020-10-07,3726
co,2020-10-07,731
ct,2020-10-07,123
dc,2020-10-07,0
de,2020-10-07,84
fl,2020-10-07,2582
ga,2020-10-07,1492
hi,2020-10-07,108
ia,2020-10-07,1288
id,2020-10-07,671
il,2020-10-07,2630
in,2020-10-07,1281
ks,2020-10-07,102
ky,2020-10-07,2393
la,2020-10-07,2156
ma,2020-10-07,535
md,2020-10-07,460
me,2020-10-07,38
mi,2020-10-07,1211
mn,2020-10-07,911
mo,2020-10-07,1093
ms,2020-10-07,563
mt,2020-10-07,716
nc,2020-10-07,1711
nd,2020-10-07,493
ne,2020-10-07,639
nh,2020-10-07,0
nj,2020-10-07,508
nm,2020-10-07,425
nv,2020-10-07,431
ny,2020-10-07,1360
oh,2020-10-07,1424
ok,2020-10-07,1006
or,2020-10-07,295
pa,2020-10-07,1303
pr,2020-10-07,23
ri,2020-10-07,180
sc,2020-10-07,735
sd,2020-10-07,1021
tn,2020-10-07,2080
tx,2020-10-07,5191
ut,2020-10-07,1007
va,2020-10-07,509
vt,2020-10-07,6
wa,2020-10-07,545
wi,2020-10-07,2319
wv,2020-10-07,208
wy,2020-10-07,129
ak,2020-10-08,140
al,2020-10-08,1598
ar,2020-10-08,1265
az,2020-10-08,863
ca,2020-10-08,3342
co,2020-10-08,863
ct,2020-10-08,384
dc,2020-10-08,113
de,2020-10-08,132
fl,2020-10-08,3306
ga,2020-10-08,1265
hi,2020-10-08,101
ia,2020-10-08,1564
id,2020-10-08,673
il,2020-10-08,3094
in,2020-10-08,1450
ks,2020-10-08,1689
ky,2020-10-08,868
la,2020-10-08,524
ma,2020-10-08,444
md,2020-10-08,761
me,2020-10-08,35
mi,2020-10-08,1395
mn,2020-10-08,1271
mo,2020-10-08,1567
ms,2020-10-08,578
mt,2020-10-08,614
nc,2020-10-08,2428
nd,2020-10-08,527
ne,2020-10-08,663
nh,2020-10-08,147
nj,2020-10-08,1298
nm,2020-10-08,384
nv,2020-10-08,480
ny,2020-10-08,1836
oh,2020-10-08,1539
ok,2020-10-08,1212
or,2020-10-08,482
pa,2020-10-08,1421
pr,2020-10-08,352
ri,2020-10-08,269
sc,2020-10-08,1050
sd,2020-10-08,526
tn,2020-10-08,1992
tx,2020-10-08,4167
ut,2020-10-08,1501
va,2020-10-08,1844
vt,2020-10-08,11
wa,2020-10-08,710
wi,2020-10-08,3132
wv,2020-10-08,183
wy,2020-10-08,193
ak,2020-10-09,188
al,2020-10-09,1214
ar,2020-10-09,1167
az,2020-10-09,683
ca,2020-10-09,3806
co,2020-10-09,834
ct,2020-10-09,290
dc,2020-10-09,78
de,2020-10-09,145
fl,2020-10-09,2908
ga,2020-10-09,1625
hi,2020-10-09,161
ia,2020-10-09,1224
id,2020-10-09,662
il,2020-10-09,3117
in,2020-10-09,1816
ks,2020-10-09,270
ky,2020-10-09,1001
la,2020-10-09,257
ma,2020-10-09,765
md,2020-10-09,734
me,2020-10-09,27
mi,2020-10-09,1310
mn,2020-10-09,1390
mo,2020-10-09,2016
ms,2020-10-09,862
mt,2020-10-09,722
nc,2020-10-09,2034
nd,2020-10-09,655
ne,2020-10-09,0
nh,2020-10-09,92
nj,2020-10-09,865
nm,2020-10-09,485
nv,2020-10-09,766
ny,2020-10-09,1592
oh,2020-10-09,1840
ok,2020-10-09,1524
or,2020-10-09,410
pa,2020-10-09,1381
pr,2020-10-09,316
ri,2020-10-09,249
sc,2020-10-09,921
sd,2020-10-09,749
tn,2020-10-09,1556
tx,2020-10-09,4481
ut,2020-10-09,1343
va,2020-10-09,1114
vt,2020-10-09,8
wa,2020-10-09,642
wi,2020-10-09,2988
wv,2020-10-09,374
wy,2020-10-09,243
ak,2020-10-10,232
al,2020-10-10,801
ar,2020-10-10,908
az,2020-10-10,894
ca,2020-10-10,3334
co,2020-10-10,1023
ct,2020-10-10,0
dc,2020-10-10,75
de,2020-10-10,171
fl,2020-10-10,0
ga,2020-10-10,1237
hi,2020-10-10,71
ia,2020-10-10,1161
id,2020-10-10,613
il,2020-10-10,2905
in,2020-10-10,1918
ks,2020-10-10,83
ky,2020-10-10,989
la,2020-10-10,0
ma,2020-10-10,639
md,2020-10-10,636
me,2020-10-10,30
mi,2020-10-10,1637
mn,2020-10-10,1516
mo,2020-10-10,4679
ms,2020-10-10,957
mt,2020-10-10,718
nc,2020-10-10,2321
nd,2020-10-10,588
ne,2020-10-10,1828
nh,2020-10-10,122
nj,2020-10-10,864
nm,2020-10-10,481
nv,2020-10-10,806
ny,2020-10-10,1447
oh,2020-10-10,1356
ok,2020-10-10,1533
or,2020-10-10,398
pa,2020-10-10,1468
pr,2020-10-10,232
ri,2020-10-10,0
sc,2020-10-10,945
sd,2020-10-10,703
tn,2020-10-10,1646
tx,2020-10-10,3831
ut,2020-10-10,1354
va,2020-10-10,1256
vt,2020-10-10,11
wa,2020-10-10,475
wi,2020-10-10,2742
wv,2020-10-10,220
wy,2020-10-10,120
ak,2020-10-11,248
al,2020-10-11,716
ar,2020-10-11,613
az,2020-10-11,597
ca,2020-10-11,2780
co,2020-10-11,819
ct,2020-10-11,0
dc,2020-10-11,66
de,2020-10-11,132
fl,2020-10-11,5570
ga,2020-10-11,1140
hi,2020-10-11,101
ia,2020-10-11,901
id,2020-10-11,365
il,2020-10-11,2727
in,2020-10-11,1570
ks,2020-10-11,1625
ky,2020-10-11,847
la,2020-10-11,1181
ma,2020-10-11,563
md,2020-10-11,562
me,2020-10-11,25
mi,2020-10-11,0
mn,2020-10-11,1440
mo,2020-10-11,256
ms,2020-10-11,294
mt,2020-10-11,585
nc,2020-10-11,1719
nd,2020-10-11,637
ne,2020-10-11,495
nh,2020-10-11,51
nj,2020-10-11,751
nm,2020-10-11,261
nv,2020-10-11,380
ny,2020-10-11,1143
oh,2020-10-11,1291
ok,2020-10-11,766
or,2020-10-11,331
pa,2020-10-11,984
pr,2020-10-11,218
ri,2020-10-11,0
sc,2020-10-11,785
sd,2020-10-11,607
tn,2020-10-11,2068
tx,2020-10-11,2553
ut,2020-10-11,1200
va,2020-10-11,811
vt,2020-10-11,11
wa,2020-10-11,0
wi,2020-10-11,2676
wv,2020-10-11,205
wy,2020-10-11,156
ak,2020-10-12,193
al,2020-10-12,1100
ar,2020-10-12,654
az,2020-10-12,475
ca,2020-10-12,2723
co,2020-10-12,576
ct,2020-10-12,1339
dc,2020-10-12,38
de,2020-10-12,159
fl,2020-10-12,1533
ga,2020-10-12,902
hi,2020-10-12,42
ia,2020-10-12,510
id,2020-10-12,597
il,2020-10-12,2740
in,2020-10-12,1574
ks,2020-10-12,320
ky,2020-10-12,638
la,2020-10-12,60
ma,2020-10-12,760
md,2020-10-12,504
me,2020-10-12,32
mi,2020-10-12,1900
mn,2020-10-12,1171
mo,2020-10-12,216
ms,2020-10-12,296
mt,2020-10-12,423
nc,2020-10-12,1276
nd,2020-10-12,472
ne,2020-10-12,457
nh,2020-10-12,65
nj,2020-10-12,469
nm,2020-10-12,379
nv,2020-10-12,569
ny,2020-10-12,1029
oh,2020-10-12,1430
ok,2020-10-12,797
or,2020-10-12,212
pa,2020-10-12,1038
pr,2020-10-12,228
ri,2020-10-12,0
sc,2020-10-12,649
sd,2020-10-12,349
tn,2020-10-12,2965
tx,2020-10-12,2460
ut,2020-10-12,988
va,2020-10-12,854
vt,2020-10-12,8
wa,2020-10-12,0
wi,2020-10-12,1956
wv,2020-10-12,149
wy,2020-10-12,191
ak,2020-10-13,157
al,2020-10-13,882
ar,2020-10-13,680
az,2020-10-13,684
ca,2020-10-13,3397
co,2020-10-13,1048
ct,2020-10-13,320
dc,2020-10-13,46
de,2020-10-13,105
fl,2020-10-13,2725
ga,2020-10-13,993
hi,2020-10-13,61
ia,2020-10-13,969
id,2020-10-13,584
il,2020-10-13,2853
in,2020-10-13,1549
ks,2020-10-13,1203
ky,2020-10-13,761
la,2020-10-13,682
ma,2020-10-13,749
md,2020-10-13,482
me,2020-10-13,28
mi,2020-10-13,1369
mn,2020-10-13,1135
mo,2020-10-13,205
ms,2020-10-13,713
mt,2020-10-13,486
nc,2020-10-13,1734
nd,2020-10-13,508
ne,2020-10-13,704
nh,2020-10-13,71
nj,2020-10-13,988
nm,2020-10-13,351
nv,2020-10-13,487
ny,2020-10-13,1393
oh,2020-10-13,1447
ok,2020-10-13,1309
or,2020-10-13,313
pa,2020-10-13,1832
pr,2020-10-13,135
ri,2020-10-13,666
sc,2020-10-13,828
sd,2020-10-13,408
tn,2020-10-13,1147
tx,2020-10-13,5799
ut,2020-10-13,987
va,2020-10-13,1235
vt,2020-10-13,10
wa,2020-10-13,1740
wi,2020-10-13,3279
wv,2020-10-13,276
wy,2020-10-13,162
ak,2020-10-14,165
al,2020-10-14,1224
ar,2020-10-14,1079
az,2020-10-14,901
ca,2020-10-14,3894
co,2020-10-14,692
ct,2020-10-14,164
dc,2020-10-14,64
de,2020-10-14,71
fl,2020-10-14,2883
ga,2020-10-14,1297
hi,2020-10-14,99
ia,2020-10-14,1482
id,2020-10-14,645
il,2020-10-14,2866
in,2020-10-14,1165
ks,2020-10-14,265
ky,2020-10-14,1322
la,2020-10-14,880
ma,2020-10-14,580
md,2020-10-14,575
me,2020-10-14,36
mi,2020-10-14,1587
mn,2020-10-14,1369
mo,2020-10-14,4435
ms,2020-10-14,876
mt,2020-10-14,599
nc,2020-10-14,1926
nd,2020-10-14,703
ne,2020-10-14,924
nh,2020-10-14,70
nj,2020-10-14,938
nm,2020-10-14,577
nv,2020-10-14,479
ny,2020-10-14,1232
oh,2020-10-14,2039
ok,2020-10-14,1122
or,2020-10-14,380
pa,2020-10-14,1284
pr,2020-10-14,490
ri,2020-10-14,204
sc,2020-10-14,926
sd,2020-10-14,861
tn,2020-10-14,1709
tx,2020-10-14,6023
ut,2020-10-14,1144
va,2020-10-14,805
vt,2020-10-14,3
wa,2020-10-14,734
wi,2020-10-14,3107
wv,2020-10-14,266
wy,2020-10-14,213
ak,2020-10-15,168
al,2020-10-15,1225
ar,2020-10-15,1278
az,2020-10-15,1113
ca,2020-10-15,2944
co,2020-10-15,1141
ct,2020-10-15,167
dc,2020-10-15,34
de,2020-10-15,95
fl,2020-10-15,3356
ga,2020-10-15,1640
hi,2020-10-15,90
ia,2020-10-15,1152
id,2020-10-15,718
il,2020-10-15,4014
in,2020-10-15,1943
ks,2020-10-15,1522
ky,2020-10-15,1182
la,2020-10-15,743
ma,2020-10-15,587
md,2020-10-15,630
me,2020-10-15,18
mi,2020-10-15,2451
mn,2020-10-15,1163
mo,2020-10-15,1868
ms,2020-10-15,1322
mt,2020-10-15,723
nc,2020-10-15,2532
nd,2020-10-15,706
ne,2020-10-15,961
nh,2020-10-15,77
nj,2020-10-15,971
nm,2020-10-15,668
nv,2020-10-15,655
ny,2020-10-15,1460
oh,2020-10-15,2178
ok,2020-10-15,1221
or,2020-10-15,365
pa,2020-10-15,1551
pr,2020-10-15,318
ri,2020-10-15,274
sc,2020-10-15,1297
sd,2020-10-15,765
tn,2020-10-15,2289
tx,2020-10-15,4927
ut,2020-10-15,1498
va,2020-10-15,1331
vt,2020-10-15,14
wa,2020-10-15,676
wi,2020-10-15,3747
wv,2020-10-15,261
wy,2020-10-15,198
ak,2020-10-16,223
al,2020-10-16,1312
ar,2020-10-16,1015
az,2020-10-16,738
ca,2020-10-16,3105
co,2020-10-16,1312
ct,2020-10-16,802
dc,2020-10-16,89
de,2020-10-16,164
fl,2020-10-16,3449
ga,2020-10-16,1609
hi,2020-10-16,89
ia,2020-10-16,1690
id,2020-10-16,1094
il,2020-10-16,5106
in,2020-10-16,2283
ks,2020-10-16,237
ky,2020-10-16,1311
la,2020-10-16,774
ma,2020-10-16,767
md,2020-10-16,781
me,2020-10-16,29
mi,2020-10-16,2177
mn,2020-10-16,2290
mo,2020-10-16,2261
ms,2020-10-16,1116
mt,2020-10-16,662
nc,2020-10-16,2684
nd,2020-10-16,864
ne,2020-10-16,1286
nh,2020-10-16,88
nj,2020-10-16,810
nm,2020-10-16,812
nv,2020-10-16,716
ny,2020-10-16,1707
oh,2020-10-16,2148
ok,2020-10-16,1472
or,2020-10-16,410
pa,2020-10-16,1679
pr,2020-10-16,227
ri,2020-10-16,253
sc,2020-10-16,1147
sd,2020-10-16,763
tn,2020-10-16,666
tx,2020-10-16,6008
ut,2020-10-16,1496
va,2020-10-16,1183
vt,2020-10-16,12
wa,2020-10-16,709
wi,2020-10-16,3861
wv,2020-10-16,502
wy,2020-10-16,290
ak,2020-10-17,208
al,2020-10-17,980
ar,2020-10-17,883
az,2020-10-17,973
ca,2020-10-17,2361
co,2020-10-17,1139
ct,2020-10-17,0
dc,2020-10-17,79
de,2020-10-17,218
fl,2020-10-17,4044
ga,2020-10-17,1534
hi,2020-10-17,96
ia,2020-10-17,952
id,2020-10-17,878
il,2020-10-17,3629
in,2020-10-17,2482
ks,2020-10-17,118
ky,2020-10-17,1291
la,2020-10-17,0
ma,2020-10-17,584
md,2020-10-17,798
me,2020-10-17,49
mi,2020-10-17,1972
mn,2020-10-17,1694
mo,2020-10-17,2185
ms,2020-10-17,751
mt,2020-10-17,630
nc,2020-10-17,2102
nd,2020-10-17,744
ne,2020-10-17,618
nh,2020-10-17,111
nj,2020-10-17,934
nm,2020-10-17,573
nv,2020-10-17,967
ny,2020-10-17,1784
oh,2020-10-17,2234
ok,2020-10-17,1160
or,2020-10-17,380
pa,2020-10-17,1503
pr,2020-10-17,119
ri,2020-10-17,0
sc,2020-10-17,961
sd,2020-10-17,780
tn,2020-10-17,2646
tx,2020-10-17,5065
ut,2020-10-17,1340
va,2020-10-17,1114
vt,2020-10-17,11
wa,2020-10-17,777
wi,2020-10-17,0
wv,2020-10-17,219
wy,2020-10-17,151
ak,2020-10-18,212
al,2020-10-18,865
ar,2020-10-18,644
az,2020-10-18,690
ca,2020-10-18,2078
co,2020-10-18,933
ct,2020-10-18,0
dc,2020-10-18,36
de,2020-10-18,151
fl,2020-10-18,2539
ga,2020-10-18,1174
hi,2020-10-18,82
ia,2020-10-18,636
id,2020-10-18,510
il,2020-10-18,4245
in,2020-10-18,1605
ks,2020-10-18,1586
ky,2020-10-18,810
la,2020-10-18,1143
ma,2020-10-18,730
md,2020-10-18,530
me,2020-10-18,25
mi,2020-10-18,0
mn,2020-10-18,1722
mo,2020-10-18,1847
ms,2020-10-18,0
mt,2020-10-18,596
nc,2020-10-18,2303
nd,2020-10-18,717
ne,2020-10-18,736
nh,2020-10-18,0
nj,2020-10-18,909
nm,2020-10-18,445
nv,2020-10-18,609
ny,2020-10-18,1390
oh,2020-10-18,1562
ok,2020-10-18,831
or,2020-10-18,217
pa,2020-10-18,1086
pr,2020-10-18,418
ri,2020-10-18,0
sc,2020-10-18,776
sd,2020-10-18,634
tn,2020-10-18,2605
tx,2020-10-18,5620
ut,2020-10-18,1097
va,2020-10-18,900
vt,2020-10-18,11
wa,2020-10-18,530
wi,2020-10-18,0
wv,2020-10-18,276
wy,2020-10-18,209
ak,2020-10-19,198
al,2020-10-19,1076
ar,2020-10-19,531
az,2020-10-19,748
ca,2020-10-19,3953
co,2020-10-19,1072
ct,2020-10-19,1191
dc,2020-10-19,25
de,2020-10-19,103
fl,2020-10-19,1707
ga,2020-10-19,752
hi,2020-10-19,37
ia,2020-10-19,726
id,2020-10-19,698
il,2020-10-19,3113
in,2020-10-19,1584
ks,2020-10-19,456
ky,2020-10-19,640
la,2020-10-19,201
ma,2020-10-19,828
md,2020-10-19,497
me,2020-10-19,24
mi,2020-10-19,2614
mn,2020-10-19,1627
mo,2020-10-19,1482
ms,2020-10-19,586
mt,2020-10-19,569
nc,2020-10-19,1144
nd,2020-10-19,659
ne,2020-10-19,749
nh,2020-10-19,121
nj,2020-10-19,1558
nm,2020-10-19,514
nv,2020-10-19,582
ny,2020-10-19,998
oh,2020-10-19,1837
ok,2020-10-19,774
or,2020-10-19,262
pa,2020-10-19,1627
pr,2020-10-19,427
ri,2020-10-19,656
sc,2020-10-19,619
sd,2020-10-19,551
tn,2020-10-19,3317
tx,2020-10-19,3148
ut,2020-10-19,1168
va,2020-10-19,690
vt,2020-10-19,9
wa,2020-10-19,460
wi,2020-10-19,16956
wv,2020-10-19,212
wy,2020-10-19,286
ak,2020-10-20,229
al,2020-10-20,1132
ar,2020-10-20,844
az,2020-10-20,1040
ca,2020-10-20,4101
co,2020-10-20,1208
ct,2020-10-20,434
dc,2020-10-20,50
de,2020-10-20,129
fl,2020-10-20,3662
ga,2020-10-20,1128
hi,2020-10-20,88
ia,2020-10-20,1142
id,2020-10-20,873
il,2020-10-20,3713
in,2020-10-20,1498
ks,2020-10-20,1357
ky,2020-10-20,1297
la,2020-10-20,699
ma,2020-10-20,976
md,2020-10-20,590
me,2020-10-20,26
mi,2020-10-20,1852
mn,2020-10-20,1092
mo,2020-10-20,1412
ms,2020-10-20,730
mt,2020-10-20,703
nc,2020-10-20,1578
nd,2020-10-20,1029
ne,2020-10-20,592
nh,2020-10-20,82
nj,2020-10-20,988
nm,2020-10-20,594
nv,2020-10-20,656
ny,2020-10-20,1201
oh,2020-10-20,2015
ok,2020-10-20,1475
or,2020-10-20,342
pa,2020-10-20,1589
pr,2020-10-20,447
ri,2020-10-20,302
sc,2020-10-20,884
sd,2020-10-20,591
tn,2020-10-20,1508
tx,2020-10-20,5389
ut,2020-10-20,1081
va,2020-10-20,926
vt,2020-10-20,10
wa,2020-10-20,489
wi,2020-10-20,4686
wv,2020-10-20,227
wy,2020-10-20,215
ak,2020-10-21,221
al,2020-10-21,1395
ar,2020-10-21,1155
az,2020-10-21,975
ca,2020-10-21,3193
co,2020-10-21,1267
ct,2020-10-21,416
dc,2020-10-21,53
de,2020-10-21,50
fl,2020-10-21,2144
ga,2020-10-21,1312
hi,2020-10-21,77
ia,2020-10-21,1048
id,2020-10-21,987
il,2020-10-21,4342
in,2020-10-21,1732
ks,2020-10-21,416
ky,2020-10-21,1452
la,2020-10-21,1363
ma,2020-10-21,702
md,2020-10-21,492
me,2020-10-21,37
mi,2020-10-21,1852
mn,2020-10-21,1060
mo,2020-10-21,1426
ms,2020-10-21,801
mt,2020-10-21,619
nc,2020-10-21,1842
nd,2020-10-21,499
ne,2020-10-21,899
nh,2020-10-21,89
nj,2020-10-21,1030
nm,2020-10-21,819
nv,2020-10-21,565
ny,2020-10-21,2026
oh,2020-10-21,2366
ok,2020-10-21,1307
or,2020-10-21,307
pa,2020-10-21,1363
pr,2020-10-21,132
ri,2020-10-21,474
sc,2020-10-21,864
sd,2020-10-21,549
tn,2020-10-21,2292
tx,2020-10-21,6847
ut,2020-10-21,1363
va,2020-10-21,1018
vt,2020-10-21,15
wa,2020-10-21,724
wi,2020-10-21,4363
wv,2020-10-21,215
wy,2020-10-21,322
ak,2020-10-22,168
al,2020-10-22,3832
ar,2020-10-22,1202
az,2020-10-22,994
ca,2020-10-22,6425
co,2020-10-22,1373
ct,2020-10-22,502
dc,2020-10-22,39
de,2020-10-22,153
fl,2020-10-22,5558
ga,2020-10-22,1785
hi,2020-10-22,102
ia,2020-10-22,1483
id,2020-10-22,950
il,2020-10-22,4941
in,2020-10-22,2850
ks,2020-10-22,1441
ky,2020-10-22,1303
la,2020-10-22,772
ma,2020-10-22,1049
md,2020-10-22,743
me,2020-10-22,39
mi,2020-10-22,2168
mn,2020-10-22,1561
mo,2020-10-22,1935
ms,2020-10-22,958
mt,2020-10-22,928
nc,2020-10-22,2400
nd,2020-10-22,887
ne,2020-10-22,977
nh,2020-10-22,77
nj,2020-10-22,1162
nm,2020-10-22,662
nv,2020-10-22,789
ny,2020-10-22,1628
oh,2020-10-22,2425
ok,2020-10-22,1628
or,2020-10-22,0
pa,2020-10-22,2068
pr,2020-10-22,87
ri,2020-10-22,471
sc,2020-10-22,1128
sd,2020-10-22,915
tn,2020-10-22,2046
tx,2020-10-22,2707
ut,2020-10-22,1543
va,2020-10-22,1332
vt,2020-10-22,16
wa,2020-10-22,651
wi,2020-10-22,3632
wv,2020-10-22,322
wy,2020-10-22,271
ak,2020-10-23,249
al,2020-10-23,2130
ar,2020-10-23,1337
az,2020-10-23,976
ca,2020-10-23,5435
co,2020-10-23,1350
ct,2020-10-23,679
dc,2020-10-23,72
de,2020-10-23,159
fl,2020-10-23,3689
ga,2020-10-23,2224
hi,2020-10-23,140
ia,2020-10-23,1643
id,2020-10-23,1073
il,2020-10-23,5000
in,2020-10-23,2467
ks,2020-10-23,428
ky,2020-10-23,1449
la,2020-10-23,699
ma,2020-10-23,1070
md,2020-10-23,712
me,2020-10-23,31
mi,2020-10-23,1916
mn,2020-10-23,1711
mo,2020-10-23,1983
ms,2020-10-23,795
mt,2020-10-23,863
nc,2020-10-23,2716
nd,2020-10-23,887
ne,2020-10-23,1225
nh,2020-10-23,118
nj,2020-10-23,1045
nm,2020-10-23,791
nv,2020-10-23,812
ny,2020-10-23,1637
oh,2020-10-23,2518
ok,2020-10-23,1373
or,2020-10-23,905
pa,2020-10-23,2254
pr,2020-10-23,1152
ri,2020-10-23,524
sc,2020-10-23,1064
sd,2020-10-23,1125
tn,2020-10-23,3606
tx,2020-10-23,7280
ut,2020-10-23,1960
va,2020-10-23,1180
vt,2020-10-23,29
wa,2020-10-23,820
wi,2020-10-23,4643
wv,2020-10-23,336
wy,2020-10-23,426
ak,2020-10-24,311
al,2020-10-24,1264
ar,2020-10-24,1183
az,2020-10-24,890
ca,2020-10-24,4885
co,2020-10-24,1828
ct,2020-10-24,0
dc,2020-10-24,97
de,2020-10-24,160
fl,2020-10-24,4471
ga,2020-10-24,1846
hi,2020-10-24,89
ia,2020-10-24,1460
id,2020-10-24,1021
il,2020-10-24,6161
in,2020-10-24,2741
ks,2020-10-24,72
ky,2020-10-24,1732
la,2020-10-24,0
ma,2020-10-24,1203
md,2020-10-24,796
me,2020-10-24,42
mi,2020-10-24,3439
mn,2020-10-24,2259
mo,2020-10-24,2636
ms,2020-10-24,1212
mt,2020-10-24,639
nc,2020-10-24,2584
nd,2020-10-24,935
ne,2020-10-24,705
nh,2020-10-24,126
nj,2020-10-24,1909
nm,2020-10-24,872
nv,2020-10-24,1147
ny,2020-10-24,2061
oh,2020-10-24,2858
ok,2020-10-24,1829
or,2020-10-24,391
pa,2020-10-24,1715
pr,2020-10-24,116
ri,2020-10-24,0
sc,2020-10-24,792
